municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;matriculas_rede_municipal;aprovacao;reprovacao;abandono;taxa_part_p_brasil_2015;taxa_part_p_brasil_2017;taxa_part_ana_2014;taxa_part_ana_2016;pob_ed_mt_2015;inten_pob_ed_mt_2015;pob_ed_lp_2015;inten_pob_ed_lp_2015;pob_ed_mt_2017;inten_pob_ed_mt_2017;pob_ed_lp_2017;inten_pob_ed_lp_2017;pob_ed_lpo_2014;inten_pob_ed_lpo_2014;pob_ed_lpo_2016;inten_pob_ed_lpo_2016;dados_imputados;pob_ed_p_brasil_2015;pob_ed_p_brasil_2017;ia_p_brasil_2015;ia_p_brasil_2017;avanco_ia_p_brasil;ia_p_brasil_2015_norm;ia_p_brasil_2017_norm;ia_ana_2014;ia_ana_2016;avanco_ia_ana;ia_ana_2014_norm;ia_ana_2016_norm;ind_rendimento;log_matriculas_rede_municipal;ind_matriculas;ide;ide2;share_ide;share_ide2;ind_alt1;ind_alt2;transf_alt1;transf_alt2;ind_alt3;ind_alt4;transf_alt3;transf_alt4;var_transf_alt1;var_perc_transf_alt1;var_transf_alt2;var_perc_transf_alt2;var_transf_alt3;var_perc_transf_alt3;var_transf_alt4;var_perc_transf_alt4;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;faixa_5_a_9;faixa_10_a_14;faixa_15_a_19;faixa_20_a_24;faixa_25_a_29;faixa_30_a_39;faixa_40_a_49;faixa_50_a_59;faixa_60_a_69;faixa_70_ou_mais;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;quintil_area_cultivada;quintil_area_geografica;quintil_area_inundada;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf_alt1;quintil_var_perc_transf_alt2;quintil_var_perc_transf_alt3;quintil_var_perc_transf_alt4;quintil_ben_var_perc_transf_alt1;quintil_ben_var_perc_transf_alt2;quintil_ben_var_perc_transf_alt3;quintil_ben_var_perc_transf_alt4;quintil_prej_var_perc_transf_alt1;quintil_prej_var_perc_transf_alt2;quintil_prej_var_perc_transf_alt3;quintil_prej_var_perc_transf_alt4;faixa_pop
SAO BERNARDO DO CAMPO;2018;2016;635;25773863010;765463;856393849;11,9;79,21;1,139563;2,41403075;135942,42525178;27188,485050356;656,338389574747;53110736035;0,0270788983391819;0,0185511925818592;0,0193361059816732;6,68266871186729e-07;0,0144298120171314;2,41185780825334;3548708;44096;97,2;2,7;0,1;0,934981588637559;0,922642136761609;0,902989690721649;0,906276326874473;0,051310903567008;0,818218827275796;0,029256216946101;0,459874160684145;0,0496096096096096;0,930731358318318;0,0277477477477477;0,480621990870871;0,288781720059708;18,6595600664829;0,304517042104022;19,1808119919802;FALSE;0,0402835602565545;0,0386786786786787;0,897317201472909;0,886955558018397;0,454336181511468;0,753561283534981;0,753357581131049;0,642222774638867;0,630299740485761;0,418314221460834;0,659610422205752;0,574845903651005;0,175925925925926;10,6941243543733;10,6941243543733;4,90281125125196;4,59634164740309;0,00236880256056234;0,00239798734919576;2,19645467369909;2,33400498888011;597,182750596523;634,580597476233;2,19699459228881;2,33429683676645;597,329546281572;634,659946495178;-59,1556389782244;-0,0901297865824249;-21,7577920985142;-0,0331502658447443;-59,0088432931748;-0,0899061280438093;-21,6784430795684;-0,0330293693373844;3690,18630043;3486,36720798;0,805;0,807;0,861;0,752;409,532;São Paulo;98,33;6,62;7,69;7,8;8,91;9,48;17,19;14,69;11,01;6,07;4,08;0,709294199860238;14,31;0,00482085522151952;0,00455458618898627;5;2;1;4;1;4;1;1;1;2;2;5;5;5;5;NA;NA;NA;NA;4;3;4;3;Mais de 500 mil
SAO CAETANO DO SUL;2018;2016;636;11557692226;149263;336967096;0;0;0;0,95761834;135942,42525178;27188,485050356;260,361919210367;22442164859;0,011442302368537;0,00361742717590015;0,00760821844785653;0;0;0,957783400728593;3548807;6575;97,6;2,3;0,1;0,951383694839192;0,932551319648094;0,908391070053888;0,93312101910828;0,0165094339622642;0,176226018081761;0,0157232704402516;0,205580468553459;0,00786163522012579;0,0687097036163522;0,00471698113207547;0,126060658018868;0,172472387425658;7,46789328037383;0,237403928266439;13,5223555508113;FALSE;0,0161163522012579;0,00628930817610063;0,93605086013463;0,926686217008798;0,455888939972747;0,846522064323112;0,840042655291922;0,751718693485545;0,711594423623992;0,376458407131671;0,850144162179055;0,713262930589023;0,151234567901235;8,79102985704596;8,79102985704596;4,1475095028186;3,82657421257539;0,00200387708740054;0,0019963869652072;0,940893714444322;0,954608890196569;255,814746891434;259,543695400464;0,940755147183746;0,954533988974636;255,777072552507;259,523330892936;-4,54717231893343;-0,0174648133364673;-0,81822380990377;-0,00314264010799007;-4,58484665786006;-0,0176095132182352;-0,838588317431686;-0,00322085626029713;1469,22788769;1326,55063709;0,862;0,891;0,887;0,811;15,331;São Paulo;100;4,89;5,77;6,3;7,43;8,21;15,2;15,11;13,42;9,25;9,76;1,78330206378987;10,66;0,00984321558383524;0,00888733736485264;5;5;2;5;1;1;1;1;1;1;1;5;4;5;4;NA;NA;NA;NA;1;1;1;1;50 mil a 150 mil
SAO CARLOS;2018;2016;637;4761253897;221950;167426753;80131,8;2,51;0,180206;0,46966702;135942,42525178;27188,485050356;127,695347519153;9369825631;0,0047772743264282;0,00537901530647942;0,00378024835647252;0,00449995187130762;0,000457250702726927;0,469631575734223;3548906;5046;96,8;3,1;0,1;0,889363976483164;0,926565008025682;0,905153746210481;0,897338403041825;0,0709914320685435;1,18107474785802;0,0465116279069767;0,789099897184823;0,0522875816993464;1,17945888779956;0,0315904139433551;0,574669645969499;0,33615221987315;23,2297578107822;0,345965770171149;21,533060207824;FALSE;0,0587515299877601;0,0419389978213508;0,83711248214878;0,887705800172753;0,549269281802425;0,609069957157072;0,754994473104189;0,60088430509533;0,586890031329311;0,415240121390698;0,58767739228222;0,500934023442764;0,200617283950617;8,526351129201;8,526351129201;4,43953393344732;3,880079168295;0,00214496924526067;0,00202430138427729;0,421560025658272;0,449049417178632;114,615784554376;122,089733658323;0,41932767023008;0,447842738568798;114,008840932511;121,761656024883;-13,0795629647763;-0,102427873989806;-5,60561386082951;-0,0438983406187821;-13,6865065866412;-0,107180933781385;-5,93369149427002;-0,0464675621277435;829,24361409;781,07536588;0,805;0,788;0,863;0,766;1136,907;NA;96;6,23;7,29;7,67;8,67;9,25;16,27;14,27;11,49;6,83;6,18;0,962278106508876;13,52;0,00373617307542239;0,00351915010533904;1;1;2;4;1;2;1;2;1;3;3;5;5;5;5;NA;NA;NA;NA;4;3;4;3;150 mil a 250 mil
SAO FRANCISCO;2018;2016;638;31092315;2793;173987;7145,5;0;0;0,00756172;135942,42525178;27188,485050356;2,05591711174978;60844587;3,10220589821376e-05;6,76890729939042e-05;3,92836902712666e-06;0,000401268985551661;0;0,00756185842715228;3549003;37;100;0;0;1,02777777777778;1,04;0,869565217391304;0,973684210526316;0,0934215789665079;1,46604905985346;0,0627458293774583;0,913802343232861;0,0756914119359534;1,40601231868132;0,0512820512820513;0,779133773790952;0,404328018223235;27,654169038961;0,391933815925543;27,6027452307692;TRUE;0,0780837041719831;0,0634867316090024;0,921916295828017;0,936513268390998;0,49320748484825;0,812599109987241;0,861483494671268;0,517975636327622;0,592064442388287;0,545971592624144;0,443408099847323;0,509744274830555;0;3,61091791264422;3,61091791264422;1,69070828148442;1,62085619510798;0,000816868914813223;0,000845627446543392;0,0174622995618677;0,0110942709064035;4,74773470582678;3,01636418683351;0,0179943323988758;0,0113818562237052;4,89238637417972;3,0945542778351;2,691817594077;1,30930258748905;0,960447075083731;0,467162352798503;2,83646926242994;1,37966129384265;1,03863716608532;0,50519408596261;12,83929668;15,00678471;0,723;0,705;0,814;0,658;75,579;NA;77,59;6,48;7,52;7,66;7,09;6,12;14,04;14,39;11,96;10,28;8,71;1,35642857142857;14;0,00459695548872181;0,00537299846401719;5;5;2;4;4;1;5;4;5;1;2;1;1;1;1;2;2;1;2;NA;NA;NA;NA;Até 20 mil
SAO JOAO DA BOA VISTA;2018;2016;639;1630623817;83639;42686680;43663,7;0;0;0,16324672;135942,42525178;27188,485050356;44,3843100623965;3139803765;0,00160085198031121;0,0020270126659997;0,000963802074769189;0,00245201715827193;0;0,163291752204108;3549102;3707;98,5;1,5;0;0,954887218045113;0,957124842370744;0,929539295392954;0,930467762326169;0,0818897637795276;1,46694571811024;0,062992125984252;0,895390165354331;0,0632411067193676;1,34944925955204;0,0606060606060606;1,22271599736495;0,297376093294461;18,2113124446064;0,335597826086957;22,126116888587;FALSE;0,0724409448818898;0,0619235836627141;0,885714285714286;0,897856242118537;0,489383968442702;0,725714285714286;0,77714089189499;0,653116531165312;0,618204804045512;0,384194778099143;0,67856663715152;0,554252365692109;0,0925925925925926;8,21797820315073;8,21797820315073;3,84253823499398;3,40003618795208;0,00185652964057879;0,00177385503319219;0,160192509322664;0,161641615038741;43,5539164489825;43,9479063399622;0,158663029086012;0,160814868964875;43,1380739434922;43,7231266072647;-0,830393613413989;-0,0187091702506269;-0,436403722434349;-0,00983238720666926;-1,24623611890429;-0,0280783032822251;-0,661183455131813;-0,0148967834399657;337,75852128;310,26282208;0,797;0,776;0,871;0,749;516,399;NA;96,01;6,13;7,19;7,46;8,1;8,33;15,5;14,78;12,26;7,67;7,11;1,10960960960961;13,32;0,004038289808343;0,00370954724566291;1;2;2;5;1;2;1;1;1;3;3;5;4;5;4;NA;NA;NA;NA;1;1;2;1;50 mil a 150 mil
SAO JOAO DAS DUAS PONTES;2018;2016;640;34182980;2566;265669;12004,2;0;0;0,00869912;135942,42525178;27188,485050356;2,36515894071253;70562997;3,59770616059963e-05;6,2187669639226e-05;5,99841293353935e-06;0,000674118418075608;0;0,00869581890005862;3549201;162;98,1;1,9;0;1;1;0,902439024390244;0,861111111111111;0,0285714285714286;0,0238764571428573;0,0571428571428571;0,403317342857143;0;0;0;0;0,378378378378378;21,4293589459459;0,580645161290323;35,8218112903226;FALSE;0,0428571428571429;0;0,957142857142857;1;0,537220728654862;0,897142857142857;1;0,560975609756098;0,361111111111111;0,139374563502269;0,518232311035982;0,116509782207457;0,117283950617284;5,08759633523238;5,08759633523238;2,7767552727041;1,72004690573362;0,00134159457971319;0,000897376878479638;0,027553769822745;0,0166788110871163;7,49145258906652;4,53471605899773;0,0193357423499243;0,0122366340747808;5,25709541818451;3,32695542608853;5,12629364835399;2,16742036237515;2,1695571182852;0,917298656314232;2,89193647747198;1,22272394793085;0,961796485376005;0,4066519458038;15,18459478;14,59923866;0,72;0,675;0,806;0,686;129,462;NA;76,42;5,81;9,04;8,07;7,01;7,29;15,32;15,35;10,83;8,81;6,68;1,04309764309764;14,85;0,00591761293063133;0,00568949285268901;4;5;2;3;4;2;5;4;5;1;1;1;1;1;2;1;1;2;2;NA;NA;NA;NA;Até 20 mil
SAO JOAO DE IRACEMA;2018;2016;761;42854004;1780;315470;15257,9;0;0;0,00968619;135942,42525178;27188,485050356;2,63352832009908;88120732;4,49290015832163e-05;4,31387575829393e-05;7,12284582749082e-06;0,000856836058309243;0;0,00968230556676628;3549250;115;98,4;1,6;0;0,95;1,04545454545455;0,869565217391304;0,916666666666667;0,0526315789473684;0,0378436315789477;0;0;0,0869565217391304;0,966490304347826;0,0434782608695652;1,99312882608696;0,6;41,11043765;0,363636363636364;13,9207690909091;FALSE;0,0263157894736842;0,0652173913043478;0,925;0,934782608695652;0,48570944897441;0,82;0,857707509881423;0,347826086956522;0,583333333333333;0,785546210453816;0,147331037451571;0,494878183831672;0,0987654320987654;4,74493212836325;4,74493212836325;2,29047486015536;2,54512633236918;0,00110664727553079;0,00132783444210997;0,0238853867910258;0,0148455643884691;6,49407481689776;4,03628405439988;0,0279773493727406;0,0170574360542608;7,60661745169344;4,63765845158674;3,86054649679868;1,46592177017236;1,40275573430081;0,532652610414317;4,97308913159436;1,88837503422301;2,00413013148766;0,761005726117373;0,50506208;15,76223113;0,748;0,682;0,833;0,738;178,396;NA;81,57;5,51;7,25;9,55;7,64;6,97;15,11;14,21;11,74;9,16;6,55;1,23119122257053;12,76;0,000283742741573034;0,00885518602808989;4;4;2;5;2;1;5;4;5;1;5;1;1;1;1;1;2;1;1;NA;NA;NA;NA;Até 20 mil
SAO JOAO DO PAU D'ALHO;2018;2016;641;33822964;2103;258976;9631,7;6,94;0,024563;0,00844416;135942,42525178;27188,485050356;2,29583917922814;58829729;2,99947688516839e-05;5,09667456162479e-05;5,84729489656786e-06;0,000540886220437749;0,00126427086730075;0,00844979088898411;3549300;136;100;0;0;0,937007874015748;0,923076923076923;0,785714285714286;1;0,0934215789665079;1,46604905985346;0,0627458293774583;0,913802343232861;0;0;0;0;0,545454545454545;37,3353644545455;0,583333333333333;32,3174770833333;TRUE;0,0780837041719831;0;0,863842828374284;0,923076923076923;0,562726688699763;0,673222788098281;0,832167832167832;0,357142857142857;0,416666666666667;0,524354462188653;0,163543140028288;0,21110188261351;0;4,91265488573605;4,91265488573605;2,47631988323531;2,11465876427717;0,00119643865112722;0,00110325240236823;0,0245416214791093;0,014805110282266;6,67249508696259;4,02528519578262;0,0228176758770679;0,0138732477946761;6,20378039467529;3,77192590265435;4,37665590773445;1,9063425466961;1,72944601655448;0,753295802337476;3,90794121544715;1,70218421691061;1,47608672342621;0,642939948399376;15,30073333;14,58485723;0,75;0,714;0,854;0,692;117,665;NA;81,07;4,9;7,85;7,47;6,66;6,09;12,84;14,08;13,5;11,41;10,84;1,74509803921569;12,75;0,0072756696766524;0,0069352625915359;4;5;2;5;2;1;5;4;5;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
SAO JOAQUIM DA BARRA;2018;2016;642;1151975540;46512;19095740;35484,9;0,42;0;0,10959532;135942,42525178;27188,485050356;29,7973071940898;2161260647;0,00110193459390244;0,00112723027679645;0,000431153554955621;0,00199272126868689;7,65120697790076e-05;0,109673985544466;3549409;519;100;0;0;0,931880108991826;0,964684014869889;0,904296875;0,956204379562044;0,0934215789665079;1,46604905985346;0,0627458293774583;0,913802343232861;0,0756914119359534;1,40601231868132;0,0512820512820513;0,779133773790952;0,404328018223235;27,654169038961;0,391933815925543;27,6027452307692;TRUE;0,0780837041719831;0,0634867316090024;0,859115458237553;0,903439379730349;0,539505134057568;0,661877099770126;0,789322283048035;0,538664311645786;0,581435548275576;0,499490566583617;0,479408443284622;0,491646905286487;0;6,25190388316589;6,25190388316589;3,01071395485294;2,74956000090583;0,00145463216099851;0,00143449086334827;0,112142710850889;0,109359794835172;30,489904174758;29,7332714698607;0,11177009684436;0,109158381858669;30,3885960712973;29,6785103328549;0,692596980668196;0,0232436097717437;-0,0640357242291252;-0,00214904399958082;0,591288877207429;0,0198437017598929;-0,118796861234944;-0,00398683211409477;143,92204244;125,86942767;0,762;0,74;0,847;0,706;410,863;NA;98,21;6,84;7,54;7,99;8,75;9,52;16,02;13,6;10,92;6,96;5,51;0,867176634214186;14,38;0,00309429915806674;0,00270617104553664;2;2;2;4;2;3;2;1;2;5;5;4;4;4;4;5;NA;5;NA;NA;1;NA;1;20 mil a 50 mil
SAO JOSE DA BELA VISTA;2018;2016;644;134577124;8406;2042161;25486,6;0,11;0;0,01953037;135942,42525178;27188,485050356;5,31001172772921;239165346;0,000121940205956125;0,000203721570922577;4,61089737785352e-05;0,00143124793606619;2,00388754183115e-05;0,0195509193832578;3549508;682;92,9;6,9;0,2;1,01785714285714;0,952702702702703;0,826666666666667;0,923611111111111;0,175438596491228;2,86668061403509;0,0964912280701754;1,30877157894737;0,148936170212766;2,70294912056738;0,141843971631206;2,4170354751773;0,557377049180328;48,1608146065574;0,515151515151515;53,2267868181818;FALSE;0,135964912280702;0,145390070921986;0,864035087719298;0,814189189189189;0,39284220864876;0,673684210526316;0,594594594594595;0,365901639344262;0,447811447811448;0,557579396905473;0,178784288264892;0,264130787386601;0,444444444444444;6,52502965784346;6,52502965784346;2,89393634644891;3,00078224389875;0,00139821083787839;0,00156555765662591;0,0352890697901309;0,0251359110210064;9,59456346429943;6,83407341021712;0,03838498593696;0,0268093792084816;10,4362961630516;7,28906405819127;4,28455173657021;0,806881784120366;1,5240616824879;0,287016632096905;5,1262844353224;0,965399833027227;1,97905233046206;0,372702063938451;29,40759618;25,4257947;0,693;0,679;0,844;0,58;276,952;NA;89,04;8,72;9,42;9,09;9,12;8,51;14,67;12,36;8,7;6,52;4,75;0,621278941565601;18,14;0,00349840544610992;0,00302471980728051;2;3;2;1;5;5;4;3;4;4;4;2;2;2;2;2;3;2;2;NA;NA;NA;NA;Até 20 mil
SAO JOSE DO BARREIRO;2018;2016;643;14288648;4077;1346047;16484,9;2,99;0;0,00853225;135942,42525178;27188,485050356;2,319789515709;24475540;1,24790335991543e-05;9,88071430705862e-05;3,03917496356438e-05;0,000925740549985387;0,00054469306818865;0,00853520153948051;3549607;313;94;6;0;1;0,958904109589041;1,04347826086957;0,911111111111111;0,245614035087719;7,30844405263158;0,192982456140351;3,95294635087719;0,3;6,74556942857143;0,2;3,15546982857143;0,729166666666667;68,4868323958333;0,365853658536585;23,0216241463415;FALSE;0,219298245614035;0,25;0,780701754385965;0,719178082191781;0,374654890807241;0,473684210526316;0,387297633872976;0,270833333333333;0,577777777777778;0,891572135325571;0,0133560231023102;0,485418973791067;0,37037037037037;5,74620319054015;5,74620319054015;2,16244873801549;3,10992470957416;0,00104479121165186;0,00162249908353171;0,0204469154333098;0,012406050850369;5,55920654584437;3,37301728079214;0,0311345110630871;0,0181831295691675;8,46500188588887;4,94371746459998;3,23941703013537;1,39642713625478;1,05322776508314;0,454018676242374;6,14521237017987;2,64903877208088;2,62392794889098;1,13110604695919;20,80316805;18,59783974;0,684;0,666;0,813;0,591;570,685;Vale do Paraíba e Litoral Norte;70,37;8,71;9,52;8,05;7,7;7,28;14,05;13,66;10,62;6,77;6,34;0,71914426769062;18,23;0,00510256758646063;0,00456164820701496;4;2;2;1;5;4;5;5;5;2;2;1;1;1;1;1;2;1;1;NA;NA;NA;NA;Até 20 mil
SAO JOSE DO RIO PARDO;2018;2016;646;895153112;51900;17229369;33099,6;2,95;0;0,09765712;135942,42525178;27188,485050356;26,5514914718082;1815863057;0,000925831099120431;0,00125780984188458;0,000389013659276476;0,0018587702629859;0,000537406204400173;0,0976055488589909;3549706;1630;97,5;2,4;0,1;0,941031941031941;0,962138084632517;0,950391644908616;0,928702010968921;0,0740740740740741;1,02192885925926;0,0518518518518519;1,03257302222222;0,0693069306930693;1,03700648019802;0,0396039603960396;0,424023113861386;0,312849162011173;25,8225533631285;0,405128205128205;27,6027452307692;FALSE;0,062962962962963;0,0544554455445545;0,881781781781782;0,909744426558469;0,514023586933192;0,716276276276276;0,803078748854841;0,653062415216535;0,552458632166128;0,2866956995354;0,678472470042634;0,442309132840998;0,157407407407407;7,39633529380081;7,39633529380081;3,70195001008194;2,93069472264889;0,00178860417290522;0,00152899183924621;0,104860591588438;0,100348839774762;28,5100062677373;27,283329300367;0,100057763415746;0,0977527164381723;27,2041900480107;26,5774826951094;1,95851479592904;0,0737628919267511;0,731837828558731;0,0275629649406242;0,652698576202503;0,0245823695778267;0,025991223301137;0,000978898806070232;173,42392241;165,63461571;0,774;0,744;0,868;0,717;419,684;NA;88,55;6,2;7,29;8,49;8,85;8,4;14,39;13,82;12,37;7,52;7,2;1,09117865085248;13,49;0,00334150139518304;0,00319141841445087;2;2;2;4;1;2;1;3;2;4;4;4;4;4;4;5;5;5;5;NA;NA;NA;NA;50 mil a 150 mil
SAO JOSE DO RIO PRETO;2018;2016;647;6510006758;408258;382256562;24680,2;0;0,120584;0,6871238;135942,42525178;27188,485050356;186,818551640438;13089412579;0,0066737330153506;0,00989423758050316;0,008630787579398;0,0013859630280893;0;0,686844319888243;3549805;17648;97,6;2,4;0;0,947400241837969;0,920932725810775;0,925606469002695;0,926118626430801;0,070323488045007;1,16166238220816;0,0513361462728551;0,715775210618847;0,0594243268337976;0,986789690498298;0,0371402042711235;0,677684571959146;0,33291058972733;24,0186777349398;0,306412583182093;18,1747456745312;FALSE;0,0608298171589311;0,0482822655524605;0,889770058350638;0,876468007387227;0,449756701938881;0,735448140041531;0,730475652481223;0,617462273551576;0,642344225773087;0,472939582278691;0,616524698779104;0,59535354056049;0,148148148148148;9,77837774149328;9,77837774149328;4,35703763704004;4,29291742021067;0,00210511100309062;0,00223968591860954;0,59186217518486;0,658069751092866;160,918359018847;178,919195896799;0,59435181112196;0,659415500248055;161,595253313414;179,285084704673;-25,9001926215907;-0,138638226204856;-7,89935574363918;-0,0422835723447998;-25,2232983270239;-0,135014954915025;-7,53346693576529;-0,0403250473232693;1632,55569741;1485,17086187;0,797;0,801;0,846;0,748;431,944;NA;93,93;5,76;6,69;7,25;8,62;9,09;16,49;14,82;11,86;7,46;6,3;1,10522088353414;12,45;0,00399883332943874;0,00363782427256784;3;2;2;5;1;2;1;2;1;3;3;5;5;5;5;NA;NA;NA;NA;5;3;5;3;250 mil a 500 mil
SAO JOSE DOS CAMPOS;2018;2016;645;30496416908;629921;511457919;55797,9;19,34;0,393147;2,61359188;135942,42525178;27188,485050356;710,596037571118;60404214078;0,0307975316176833;0,0152662973682038;0,0115479630528617;0,00313343597073865;0,00352319864172859;2,61304250142177;3549904;20161;99,4;0,6;0;0,93978037548707;0,930299697552928;0,916802832244009;0,919717927854624;0,0737520128824477;1,30286199291465;0,0563607085346216;0,895749890177134;0,0542299349240781;1,10975668139913;0,0357917570498915;0,669854443058568;0,260082304526749;17,36020119369;0,28003314001657;18,7276977961889;FALSE;0,0650563607085346;0,0450108459869848;0,878641684392582;0,888426121144635;0,485712296044729;0,708740042542196;0,756566082497385;0,678358638837336;0,662166428587961;0,411977979890737;0,722490403719425;0,629103968941295;0,037037037037037;9,91150532412971;9,91150532412971;4,46164431384784;4,11606475199483;0,0021556519175121;0,00214741896075781;2,42094794511739;2,53238843144827;658,219070135143;688,518050101258;2,42079563541744;2,53230610188073;658,177659435141;688,495665939095;-52,3769674359751;-0,0737084991565732;-22,0779874698601;-0,0310696743332888;-52,4183781359775;-0,0737667751640556;-22,1003716320234;-0,0311011748778737;2602,42006135;2684,18198615;0,807;0,804;0,855;0,764;1099,409;Vale do Paraíba e Litoral Norte;97,97;6,94;8,14;8,26;8,95;9,57;16,65;13,96;11;5,94;3,89;0,651856763925729;15,08;0,00413134355157234;0,00426114066073365;1;1;1;3;1;4;1;1;1;2;3;5;5;5;5;NA;NA;NA;NA;3;2;3;3;Mais de 500 mil
SAO LOURENCO DA SERRA;2018;2016;772;59507812;13973;5974554;657;0;0,07062;0,01317403;135942,42525178;27188,485050356;3,58181917707942;116964694;5,96353071818152e-05;0,000338639247026073;0,000134896589311245;3,68950701150992e-05;0;0,0131736369078569;3549953;1029;98,2;1,5;0,3;0,876543209876543;0,87012987012987;0,943298969072165;0,923444976076555;0,112676056338028;2,47542892957747;0,0845070422535211;1,1521346056338;0,0746268656716418;1,58167170149254;0,0373134328358209;0,701602820895522;0,298342541436464;21,563098801105;0,302197802197802;24,7027992307692;FALSE;0,0985915492957747;0,0559701492537313;0,790123456790124;0,821428571428571;0,519229250572534;0,496296296296296;0,61038961038961;0,661872757304779;0,644381933855618;0,410050599348355;0,693803337587276;0,598823060136227;0,12037037037037;6,93634273583405;6,93634273583405;3,17469156110136;2,93947844212039;0,00153385825265295;0,00153357445076367;0,0340115052485832;0,0238521437007548;9,2472130199121;6,48503652426914;0,0340062549136314;0,0238493056818619;9,24578553337864;6,48426490992672;5,66539384283269;1,58170850139124;2,90321734718972;0,810542688968733;5,66396635629922;1,58130996465253;2,90244573284731;0,810327263704568;43,74653295;40,4514331;0,728;0,704;0,823;0,666;186,456;São Paulo;91,03;7,54;9,74;9,01;8,82;8,42;15,77;13,28;10,2;6,35;4,12;0,605902777777778;17,28;0,00313079030630502;0,00289497123738639;5;4;2;1;4;5;3;2;3;5;5;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
